Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
94.57,9457,55645,1,0,0,0,841.06445,881.65283,1624.75586,1700.21057,-0.74563,-0.77944,2.46077,-27.02,-12.565,-27.825,6150,71978,105969
94.58,9458,55646,1,0,0,0,841.06445,881.65283,1625.06104,1700.36316,-0.79934,-0.98709,2.64595,-22.225,-23.888,-30.888,6151,72126,106207
94.59,9459,55647,1,0,0,0,841.06445,881.65283,1625.4425,1699.8291,-0.88479,-1.33061,2.91623,-22.138,-22.418,-43.173,6151,72126,106207
94.6,9460,55648,1,0,0,0,841.06445,881.65283,1625.21362,1700.13428,-0.91116,-1.45317,3.04392,-27.44,-13.073,-51.748,6149,72200,106283
94.61,9461,55649,1,0,0,0,841.06445,881.65283,1625.21362,1700.05798,-0.89236,-1.56059,3.10678,-36.873,-2.625,-59.588,6149,72200,106283
94.62,9462,55650,1,0,0,0,841.59851,881.65283,1625.67139,1699.9054,-0.84182,-1.63848,3.10312,-47.128,5.88,-64.523,6151,72224,106289
94.63,9463,55651,1,0,0,0,841.59851,881.65283,1624.75586,1699.75281,-0.78457,-1.73235,3.00485,-44.135,12.635,-64.61,6151,72224,106289
94.64,9464,55652,1,0,0,0,841.59851,881.65283,1624.83215,1699.60022,-0.57607,-1.5352,2.57881,-16.555,23.118,-44.975,6156,72232,106314
94.65,9465,55653,1,0,0,0,841.59851,881.65283,1625.13733,1699.44763,-0.43312,-1.29252,2.33576,2.013,23.03,-31.185,6156,72232,106314
94.66,9466,55654,1,0,0,0,841.59851,881.65283,1624.75586,1699.21875,-0.29762,-1.07974,2.09125,16.415,18.865,-17.518,6162,72204,106310
94.67,9467,55655,1,0,0,0,841.59851,881.11877,1624.75586,1699.06616,-0.17652,-0.87027,1.84906,24.168,11.603,-4.603,6162,72204,106310
94.68,9468,55656,1,0,0,0,841.59851,881.11877,1624.98474,1698.83728,-0.06323,-0.67934,1.58489,29.628,1.523,5.775,6161,72114,106191
94.69,9469,55657,1,0,0,0,841.59851,881.11877,1624.2218,1698.68469,0.11707,-0.28382,1.07193,35.858,-22.803,19.653,6161,72114,106191
94.7,9470,55658,1,0,0,0,841.59851,881.11877,1624.2218,1698.45581,0.16932,-0.11841,0.81692,36.68,-34.825,23.048,6157,71964,105948
94.71,9471,55659,1,0,0,0,841.59851,881.11877,1624.2981,1698.07434,0.19202,0.00757,0.5818,32.515,-45.955,25.48,6157,71964,105948
94.72,9472,55660,1,0,0,0,840.68298,881.11877,1623.91663,1698.22693,0.19568,0.08606,0.37172,26.915,-55.475,27.51,6160,71870,105810
94.73,9473,55661,1,0,0,0,840.68298,881.11877,1623.84033,1698.30322,0.19495,0.12574,0.18848,20.86,-63.298,28.718,6160,71870,105810
94.74,9474,55662,1,0,0,0,840.68298,881.11877,1624.75586,1698.15063,0.18152,0.13074,-0.12586,16.783,-70.998,31.343,6168,71820,105744
94.75,9475,55663,1,0,0,0,840.68298,881.11877,1624.37439,1698.07434,0.16602,0.12061,-0.24097,19.688,-69.038,30.993,6168,71820,105744
94.76,9476,55664,1,0,0,0,840.68298,881.11877,1624.37439,1698.07434,0.1388,0.11902,-0.30116,24.36,-63.193,27.51,6163,71786,105697
94.77,9477,55665,1,0,0,0,840.68298,880.58472,1625.06104,1698.07434,0.10645,0.11121,-0.34962,29.435,-55.195,21.91,6163,71786,105697
94.78,9478,55666,1,0,0,0,840.68298,880.58472,1624.52698,1698.07434,0.07349,0.11377,-0.39405,31.955,-45.973,15.225,6164,71776,105669
94.79,9479,55667,1,0,0,0,840.68298,880.58472,1624.45068,1697.99805,0.04004,0.10645,-0.43483,30.888,-36.103,8.488,6164,71776,105669
94.8,9480,55668,1,0,0,0,840.68298,880.58472,1624.90845,1697.84546,-0.04212,0.02234,-0.51076,20.685,-13.965,-2.083,6164,71769,105651
94.81,9481,55669,1,0,0,0,840.68298,880.58472,1624.37439,1697.99805,-0.07996,-0.01978,-0.54115,16.363,-3.658,-5.425,6164,71769,105651
94.82,9482,55670,1,0,0,0,840.83557,880.58472,1624.45068,1697.92175,-0.11646,-0.05811,-0.55031,16.678,6.09,-7.56,6160,71751,105632
94.83,9483,55671,1,0,0,0,840.83557,880.58472,1624.83215,1697.54028,-0.1471,-0.09046,-0.55617,19.985,15.575,-8.278,6160,71751,105632
94.84,9484,55672,1,0,0,0,840.83557,880.58472,1624.37439,1698.07434,-0.17322,-0.10889,-0.54701,23.713,24.535,-7.91,6162,71750,105627
94.85,9485,55673,1,0,0,0,840.83557,880.58472,1624.37439,1698.07434,-0.21717,-0.11121,-0.47304,29.103,41.493,-7.403,6162,71750,105627
94.86,9486,55674,1,0,0,0,840.83557,880.58472,1625.06104,1697.92175,-0.21278,-0.08997,-0.43922,30.188,48.335,-8.243,6158,71750,105632
94.87,9487,55675,1,0,0,0,840.83557,880.66101,1624.45068,1697.92175,-0.20338,-0.06995,-0.39784,30.398,54.565,-8.838,6158,71750,105632
94.88,9488,55676,1,0,0,0,840.83557,880.66101,1623.68774,1697.99805,-0.2096,-0.06409,-0.32105,29.488,60.97,-9.643,6159,71745,105623
94.89,9489,55677,1,0,0,0,840.83557,880.66101,1624.45068,1697.92175,-0.22791,-0.06861,-0.22852,27.213,67.515,-10.57,6159,71745,105623
94.9,9490,55678,1,0,0,0,840.83557,880.66101,1624.52698,1698.15063,-0.23426,-0.05921,-0.00293,25.743,76.108,-11.953,6161,71744,105614
94.91,9491,55679,1,0,0,0,840.83557,880.66101,1624.37439,1698.22693,-0.20252,-0.00964,0.14478,28.893,78.558,-11.725,6161,71744,105614
94.92,9492,55680,1,0,0,0,841.21704,880.66101,1624.90845,1698.15063,-0.16163,0.05103,0.32911,31.255,79.59,-9.87,6156,71745,105609
94.93,9493,55681,1,0,0,0,841.21704,880.66101,1624.45068,1698.37952,-0.13123,0.12232,0.60695,28.525,79.905,-8.068,6156,71745,105609
94.94,9494,55682,1,0,0,0,841.21704,880.66101,1624.2218,1698.76099,-0.14527,0.17505,0.98819,20.213,78.645,-8.295,6154,71791,105669
94.95,9495,55683,1,0,0,0,841.21704,880.66101,1625.13733,1698.83728,-0.3473,0.05274,1.81805,-5.688,65.065,-15.208,6154,71791,105669
94.96,9496,55684,1,0,0,0,841.21704,880.66101,1624.98474,1699.21875,-0.49025,-0.09522,2.14655,-20.913,51.573,-22.47,6152,71919,105862
94.97,9497,55685,1,0,0,0,841.21704,881.34766,1625.21362,1699.52393,-0.61342,-0.21192,2.39338,-34.108,33.39,-31.465,6152,71919,105862
94.98,9498,55686,1,0,0,0,841.21704,881.34766,1625.59509,1699.44763,-0.69948,-0.33876,2.56893,-37.87,12.373,-40.74,6153,72079,106128
94.99,9499,55687,1,0,0,0,841.21704,881.34766,1625.28992,1700.21057,-0.75954,-0.5331,2.69979,-36.278,-6.843,-46.48,6153,72079,106128
95.0,9500,55688,1,0,0,0,841.21704,881.34766,1625.5188,1699.75281,-0.876,-0.76247,2.82223,-35.263,-19.53,-48.3,6158,72181,106271
95.01,9501,55689,1,0,0,0,841.21704,881.34766,1626.20544,1699.8291,-0.93057,-1.23185,3.14914,-36.663,-22.978,-53.848,6158,72181,106271
95.02,9502,55690,1,0,0,0,841.52222,881.34766,1625.67139,1700.21057,-0.94766,-1.35698,3.37474,-46.708,-13.965,-60.673,6157,72245,106316
95.03,9503,55691,1,0,0,0,841.52222,881.34766,1625.4425,1700.21057,-0.9783,-1.47002,3.47447,-57.208,-3.85,-68.705,6157,72245,106316
95.04,9504,55692,1,0,0,0,841.52222,881.34766,1625.82397,1699.8291,-1.04617,-1.65007,3.41099,-60.008,2.8,-70.718,6157,72245,106316
95.05,9505,55693,1,0,0,0,841.52222,881.34766,1625.36621,1699.75281,-1.04849,-1.75225,3.18552,-57.155,5.32,-61.688,6161,72288,106364
95.06,9506,55694,1,0,0,0,841.52222,881.34766,1625.4425,1699.98169,-0.70376,-1.37468,2.60237,-35.14,8.715,-24.675,6161,72288,106364
95.07,9507,55695,1,0,0,0,841.52222,881.34766,1625.67139,1699.67651,-0.54445,-1.16874,2.34382,-21.07,5.093,-5.775,6172,72289,106382
95.08,9508,55696,1,0,0,0,841.52222,881.34766,1624.90845,1699.37134,-0.40797,-0.96109,2.08185,-15.208,-2.31,12.548,6172,72289,106382
95.09,9509,55697,1,0,0,0,841.52222,881.34766,1624.98474,1699.14246,-0.25343,-0.74648,1.80401,-13.108,-15.085,27.965,6178,72238,106349
95.1,9510,55698,1,0,0,0,841.52222,881.34766,1625.36621,1698.91357,-0.07813,-0.55971,1.50017,-12.303,-32.27,38.483,6178,72238,106349
95.11,9511,55699,1,0,0,0,841.52222,881.34766,1624.67957,1698.6084,0.22999,-0.24256,0.90139,-14.508,-64.838,50.523,6176,72128,106216
95.12,9512,55700,1,0,0,0,840.98816,881.34766,1624.67957,1698.6084,0.30079,-0.15284,0.62917,-13.493,-75.863,53.953,6174,71924,105885
95.13,9513,55701,1,0,0,0,840.98816,881.34766,1625.06104,1697.92175,0.30335,-0.08032,0.4131,-12.653,-82.793,57.12,6174,71924,105885
95.14,9514,55702,1,0,0,0,840.98816,881.34766,1624.2981,1698.15063,0.2732,-0.03845,0.21778,-9.87,-87.395,59.658,6174,71924,105885
95.15,9515,55703,1,0,0,0,840.98816,881.34766,1624.2218,1698.15063,0.23609,-0.02918,0.02698,-4.655,-90.528,62.948,6178,71819,105751
95.16,9516,55704,1,0,0,0,840.98816,881.34766,1624.67957,1697.84546,0.16688,-0.00818,-0.27625,10.15,-89.705,68.793,6178,71819,105751
95.17,9517,55705,1,0,0,0,840.98816,880.50842,1624.37439,1697.99805,0.11927,0.02112,-0.3777,18.323,-83.93,70.0,6188,71778,105717
95.18,9518,55706,1,0,0,0,840.98816,880.50842,1624.06921,1698.07434,0.05445,0.0625,-0.44203,22.855,-75.39,69.125,6188,71778,105717
95.19,9519,55707,1,0,0,0,840.98816,880.50842,1624.67957,1697.99805,-0.00964,0.09925,-0.49062,22.715,-65.258,66.22,6187,71770,105696
95.2,9520,55708,1,0,0,0,840.98816,880.50842,1624.2981,1698.07434,-0.07508,0.11035,-0.53981,18.095,-54.093,61.95,6187,71770,105696
95.21,9521,55709,1,0,0,0,840.98816,880.50842,1624.45068,1698.22693,-0.19605,0.07739,-0.63735,2.275,-30.24,52.325,6190,71775,105696
95.22,9522,55710,1,0,0,0,841.14075,880.50842,1624.98474,1697.99805,-0.23121,0.06946,-0.66799,-3.203,-18.953,45.85,6184,71771,105682
95.23,9523,55711,1,0,0,0,841.14075,880.50842,1624.14551,1698.07434,-0.24244,0.0741,-0.66591,-4.988,-8.89,38.36,6184,71771,105682
95.24,9524,55712,1,0,0,0,841.14075,880.50842,1624.67957,1698.07434,-0.23353,0.07471,-0.65334,-4.183,0.175,30.573,6184,71771,105682
95.25,9525,55713,1,0,0,0,841.14075,880.50842,1625.06104,1697.99805,-0.20875,0.07605,-0.62551,-2.783,9.555,22.803,6185,71765,105662
95.26,9526,55714,1,0,0,0,841.14075,880.50842,1624.45068,1698.07434,-0.18445,0.0813,-0.58327,-2.065,19.95,16.013,6185,71765,105662
95.27,9527,55715,1,0,0,0,841.14075,880.66101,1624.37439,1698.07434,-0.1576,0.06519,-0.50734,0.823,39.34,5.163,6177,71747,105627
95.28,9528,55716,1,0,0,0,841.14075,880.66101,1624.67957,1697.92175,-0.14661,0.06433,-0.44752,2.223,48.038,0.07,6177,71747,105627
95.29,9529,55717,1,0,0,0,841.14075,880.66101,1624.45068,1697.99805,-0.1449,0.07483,-0.36195,2.135,56.525,-4.638,6174,71735,105608
95.3,9530,55718,1,0,0,0,841.14075,880.66101,1624.37439,1697.99805,-0.16321,0.09265,-0.27552,-1.645,65.1,-7.263,6174,71735,105608
95.31,9531,55719,1,0,0,0,841.14075,880.66101,1625.13733,1697.84546,-0.17945,0.0951,-0.14649,-5.653,72.03,-9.328,6174,71739,105602
95.32,9532,55720,1,0,0,0,840.91187,880.66101,1624.52698,1698.22693,-0.16956,0.1062,0.26392,-11.113,80.868,-9.363,6171,71750,105612
95.33,9533,55721,1,0,0,0,840.91187,880.66101,1624.2981,1698.30322,-0.18165,0.12683,0.54762,-16.293,82.513,-7.385,6171,71750,105612
95.34,9534,55722,1,0,0,0,840.91187,880.66101,1624.67957,1698.6084,-0.22132,0.141,0.95108,-27.808,79.048,-6.405,6171,71750,105612
95.35,9535,55723,1,0,0,0,840.91187,880.66101,1624.75586,1698.91357,-0.28773,0.07654,1.37468,-40.25,69.843,-6.79,6170,71791,105674
95.36,9536,55724,1,0,0,0,840.91187,880.66101,1624.90845,1699.06616,-0.37928,-0.05774,1.80206,-49.858,55.475,-9.66,6170,71791,105674
95.37,9537,55725,1,0,0,0,840.91187,881.11877,1625.21362,1699.14246,-0.57668,-0.38722,2.38606,-48.265,17.955,-20.213,6160,71876,105784
95.38,9538,55726,1,0,0,0,840.91187,881.11877,1624.67957,1699.52393,-0.66054,-0.52248,2.52754,-35.0,-1.943,-26.81,6160,71876,105784
95.39,9539,55727,1,0,0,0,840.91187,881.11877,1625.5188,1699.67651,-0.67946,-0.63747,2.64156,-22.558,-20.16,-32.393,6158,71979,105938
95.4,9540,55728,1,0,0,0,840.91187,881.11877,1625.59509,1699.75281,-0.63173,-0.75954,2.77743,-18.375,-34.475,-35.42,6158,71979,105938
95.41,9541,55729,1,0,0,0,840.91187,881.11877,1625.28992,1699.98169,-0.57265,-0.90017,2.88363,-21.578,-42.42,-39.253,6160,72066,106071
95.42,9542,55730,1,0,0,0,841.36963,881.11877,1625.5188,1699.98169,-0.58998,-1.29167,3.06272,-47.39,-39.2,-59.308,6160,72066,106071
95.43,9543,55731,1,0,0,0,841.36963,881.11877,1625.67139,1699.9054,-0.59682,-1.52995,3.12143,-58.153,-31.395,-75.74,6158,72091,106071
95.44,9544,55732,1,0,0,0,841.36963,881.11877,1625.21362,1699.98169,-0.60964,-1.76165,3.11386,-58.748,-21.49,-88.358,6158,72091,106071
95.45,9545,55733,1,0,0,0,841.36963,881.11877,1625.13733,1699.67651,-0.61379,-1.92218,3.01511,-47.933,-13.353,-93.135,6152,72112,106083
95.46,9546,55734,1,0,0,0,841.36963,881.11877,1625.28992,1699.67651,-0.55605,-1.90387,2.77682,-31.85,-7.508,-86.433,6152,72112,106083
95.47,9547,55735,1,0,0,0,841.36963,881.34766,1624.90845,1699.60022,-0.26258,-1.47404,2.22871,10.64,-2.345,-56.018,6155,72123,106112
95.48,9548,55736,1,0,0,0,841.36963,881.34766,1624.83215,1699.29504,-0.15247,-1.28861,1.99603,27.86,-2.485,-37.503,6155,72123,106112
95.49,9549,55737,1,0,0,0,841.36963,881.34766,1625.36621,1698.98987,-0.0752,-1.09232,1.73455,33.723,-4.673,-17.798,6159,72092,106088
95.5,9550,55738,1,0,0,0,841.36963,881.34766,1624.67957,1698.91357,0.00208,-0.88357,1.45634,34.038,-10.71,-0.98,6159,72092,106088
95.51,9551,55739,1,0,0,0,841.36963,881.34766,1624.60327,1698.68469,0.09241,-0.65993,1.16837,31.78,-19.355,11.655,6159,72016,105983
95.52,9552,55740,1,0,0,0,840.91187,881.34766,1624.67957,1698.22693,0.23072,-0.33839,0.61452,31.43,-35.77,32.323,6159,72016,105983
95.53,9553,55741,1,0,0,0,840.91187,881.34766,1623.99292,1698.37952,0.24586,-0.21168,0.38942,30.065,-40.443,40.985,6161,71898,105827
95.54,9554,55742,1,0,0,0,840.91187,881.34766,1624.14551,1698.30322,0.22364,-0.12671,0.16126,30.73,-43.47,49.77,6161,71898,105827
95.55,9555,55743,1,0,0,0,840.91187,881.34766,1624.45068,1698.30322,0.17725,-0.07337,-0.05029,32.83,-45.185,57.208,6167,71817,105732
95.56,9556,55744,1,0,0,0,840.91187,881.34766,1623.84033,1698.22693,0.12903,-0.00696,-0.23682,34.388,-45.955,62.073,6167,71817,105732
95.57,9557,55745,1,0,0,0,840.91187,880.7373,1623.91663,1698.5321,0.04187,0.14771,-0.48231,37.765,-43.523,61.233,6172,71788,105708
95.58,9558,55746,1,0,0,0,840.91187,880.7373,1624.60327,1698.30322,-0.00073,0.19691,-0.54115,32.638,-39.288,55.545,6172,71788,105708
95.59,9559,55747,1,0,0,0,840.91187,880.7373,1624.45068,1698.45581,-0.0387,0.21216,-0.57875,20.493,-33.548,47.285,6178,71775,105701
95.6,9560,55748,1,0,0,0,840.91187,880.7373,1624.37439,1698.37952,-0.07691,0.18714,-0.60121,5.46,-26.635,38.885,6178,71775,105701
95.61,9561,55749,1,0,0,0,840.91187,880.7373,1624.98474,1697.99805,-0.11573,0.12708,-0.61599,-6.615,-18.515,30.678,6179,71776,105689
95.62,9562,55750,1,0,0,0,840.91187,880.7373,1624.45068,1698.22693,-0.18506,0.02979,-0.61647,-12.985,1.47,14.735,6179,71776,105689
95.63,9563,55751,1,0,0,0,840.91187,880.7373,1624.14551,1698.30322,-0.20594,0.02454,-0.6288,-10.08,11.953,7.91,6179,71770,105684
95.64,9564,55752,1,0,0,0,840.91187,880.7373,1624.45068,1698.07434,-0.2107,0.04248,-0.63039,-6.983,22.208,2.013,6179,71770,105684
95.65,9565,55753,1,0,0,0,840.91187,880.7373,1624.06921,1698.22693,-0.20631,0.04785,-0.61611,-4.375,32.48,-2.993,6180,71764,105674
95.66,9566,55754,1,0,0,0,840.91187,880.7373,1624.14551,1698.07434,-0.20435,0.04004,-0.57802,-5.145,42.963,-6.668,6180,71764,105674
95.67,9567,55755,1,0,0,0,840.91187,880.50842,1624.67957,1698.15063,-0.20875,-0.03711,-0.43873,-10.92,63.14,-8.645,6180,71756,105657
95.68,9568,55756,1,0,0,0,840.91187,880.50842,1623.91663,1698.15063,-0.20521,-0.07434,-0.33607,-10.728,72.013,-9.048,6180,71756,105657
95.69,9569,55757,1,0,0,0,840.91187,880.50842,1624.06921,1698.15063,-0.19996,-0.09278,-0.23414,-7.193,80.028,-8.558,6177,71747,105625
95.7,9570,55758,1,0,0,0,840.91187,880.50842,1624.52698,1697.92175,-0.19422,-0.07495,-0.12561,-2.1,87.273,-7.193,6177,71747,105625
95.71,9571,55759,1,0,0,0,840.91187,880.50842,1624.14551,1698.15063,-0.19178,-0.04016,-0.01672,3.465,93.083,-5.6,6173,71731,105599
95.72,9572,55760,1,0,0,0,840.83557,880.50842,1624.37439,1698.37952,-0.19422,-0.01453,0.11487,7.473,97.388,-3.045,6173,71731,105599
95.73,9573,55761,1,0,0,0,840.83557,880.50842,1624.75586,1698.30322,-0.20667,-0.00452,0.25892,8.015,99.855,0.263,6170,71733,105582
95.74,9574,55762,1,0,0,0,840.83557,880.50842,1624.37439,1698.6084,-0.23804,0.06336,0.74953,-0.858,96.163,5.04,6170,71733,105582
95.75,9575,55763,1,0,0,0,840.83557,880.50842,1624.60327,1698.76099,-0.26319,0.08972,1.08512,-8.523,88.62,5.565,6163,71764,105611
95.76,9576,55764,1,0,0,0,840.83557,880.50842,1625.06104,1698.76099,-0.29835,0.0824,1.46953,-18.445,78.05,3.815,6163,71764,105611
95.77,9577,55765,1,0,0,0,840.83557,881.19507,1624.83215,1699.44763,-0.36915,0.01404,1.87359,-27.265,63.928,-1.68,6156,71833,105699
95.78,9578,55766,1,0,0,0,840.83557,881.19507,1624.67957,1699.44763,-0.4756,-0.12207,2.15656,-33.303,45.273,-9.695,6156,71833,105699
95.79,9579,55767,1,0,0,0,840.83557,881.19507,1625.36621,1699.52393,-0.63881,-0.43287,2.50325,-35.508,0.28,-25.743,6155,71955,105884
95.8,9580,55768,1,0,0,0,840.83557,881.19507,1625.06104,1699.9054,-0.65883,-0.57314,2.61739,-28.805,-21.193,-31.063,6155,71955,105884
95.81,9581,55769,1,0,0,0,840.83557,881.19507,1625.06104,1699.98169,-0.68252,-0.71487,2.69369,-24.273,-36.435,-33.303,6158,72071,106083
95.82,9582,55770,1,0,0,0,841.52222,881.19507,1625.74768,1699.98169,-0.74184,-0.87735,2.7651,-24.448,-41.983,-35.193,6158,72071,106083
95.83,9583,55771,1,0,0,0,841.52222,881.19507,1625.13733,1700.36316,-0.84024,-1.08805,2.85287,-28.228,-41.843,-39.62,6160,72142,106166
95.84,9584,55772,1,0,0,0,841.52222,881.19507,1625.13733,1700.21057,-1.00516,-1.50322,3.06735,-46.55,-29.978,-58.783,6160,72142,106166
95.85,9585,55773,1,0,0,0,841.52222,881.19507,1625.82397,1700.21057,-1.10318,-1.73211,3.1008,-48.79,-20.055,-68.653,6154,72190,106218
95.86,9586,55774,1,0,0,0,841.52222,881.19507,1625.13733,1700.28687,-1.1829,-1.90655,3.0311,-45.535,-13.458,-73.062,6154,72190,106218
95.87,9587,55775,1,0,0,0,841.52222,881.57654,1625.06104,1699.98169,-1.1475,-1.92364,2.77194,-35.753,-8.89,-68.565,6157,72243,106295
95.88,9588,55776,1,0,0,0,841.52222,881.57654,1625.36621,1699.9054,-0.96585,-1.68267,2.50472,-30.31,-5.898,-57.523,6157,72243,106295
95.89,9589,55777,1,0,0,0,841.52222,881.57654,1624.90845,1699.8291,-0.56545,-1.25114,2.04315,-9.415,-9.17,-29.068,6162,72243,106316
95.9,9590,55778,1,0,0,0,841.52222,881.57654,1624.90845,1699.52393,-0.39515,-1.05301,1.84405,-10.99,-14.035,-12.355,6162,72243,106316
95.91,9591,55779,1,0,0,0,841.52222,881.57654,1625.4425,1699.06616,-0.19739,-0.85733,1.62261,-13.178,-22.523,0.875,6165,72192,106265
95.92,9592,55780,1,0,0,0,841.14075,881.57654,1624.90845,1698.76099,0.00855,-0.67617,1.37687,-12.548,-32.9,11.83,6165,72192,106265
95.93,9593,55781,1,0,0,0,841.14075,881.57654,1624.60327,1698.6084,0.18458,-0.53224,1.10465,-6.895,-42.455,23.1,6162,72044,106053
95.94,9594,55782,1,0,0,0,841.14075,881.57654,1625.13733,1698.15063,0.29591,-0.41859,0.83706,2.765,-49.928,34.335,6162,72044,106053
95.95,9595,55783,1,0,0,0,841.14075,881.57654,1624.37439,1698.37952,0.32142,-0.16089,0.35865,22.085,-57.978,54.303,6160,71874,105793
95.96,9596,55784,1,0,0,0,841.14075,881.57654,1624.45068,1698.30322,0.28919,-0.06482,0.13807,33.198,-60.953,62.668,6160,71874,105793
95.97,9597,55785,1,0,0,0,841.14075,880.58472,1624.75586,1698.07434,0.25562,0.02539,-0.04456,37.293,-63.42,69.125,6170,71807,105713
95.98,9598,55786,1,0,0,0,841.14075,880.58472,1623.99292,1698.22693,0.23145,0.08069,-0.19776,38.64,-65.503,73.36,6170,71807,105713
95.99,9599,55787,1,0,0,0,841.14075,880.58472,1624.2981,1698.15063,0.20753,0.11695,-0.30042,39.253,-65.188,73.71,6180,71778,105672
96.0,9600,55788,1,0,0,0,841.14075,880.58472,1624.98474,1697.76917,0.08789,0.17969,-0.44227,31.378,-55.423,63.0,6180,71778,105672
96.01,9601,55789,1,0,0,0,841.14075,880.58472,1624.2981,1697.92175,0.00159,0.18494,-0.4911,23.205,-47.845,53.76,6185,71770,105669
96.02,9602,55790,1,0,0,0,840.91187,880.58472,1624.2981,1698.15063,-0.07691,0.17298,-0.54067,13.44,-40.04,44.118,6185,71770,105669
96.03,9603,55791,1,0,0,0,840.91187,880.58472,1624.67957,1698.15063,-0.13465,0.14234,-0.5746,4.025,-33.005,35.245,6189,71780,105699
96.04,9604,55792,1,0,0,0,840.91187,880.58472,1624.37439,1698.45581,-0.17066,0.09546,-0.60842,-1.908,-26.04,27.615,6189,71780,105699
96.05,9605,55793,1,0,0,0,840.91187,880.58472,1624.2981,1698.37952,-0.23035,0.0426,-0.62148,-2.398,-8.575,15.365,6187,71781,105700
96.06,9606,55794,1,0,0,0,840.91187,880.58472,1625.06104,1697.92175,-0.24586,0.05066,-0.62185,0.245,0.893,9.975,6187,71781,105700
96.07,9607,55795,1,0,0,0,840.91187,880.66101,1624.2218,1698.07434,-0.24512,0.07556,-0.61696,1.995,10.028,4.97,6188,71775,105690
96.08,9608,55796,1,0,0,0,840.91187,880.66101,1624.06921,1697.99805,-0.22889,0.08094,-0.59035,2.1,19.548,0.805,6188,71775,105690
96.09,9609,55797,1,0,0,0,840.91187,880.66101,1624.75586,1697.99805,-0.22059,0.05371,-0.53517,0.63,29.453,-2.048,6190,71771,105671
96.1,9610,55798,1,0,0,0,840.91187,880.66101,1624.2981,1698.22693,-0.20728,-0.0376,-0.40968,-2.24,47.39,-4.638,6190,71771,105671
96.11,9611,55799,1,0,0,0,840.91187,880.66101,1624.2981,1698.07434,-0.18458,-0.05237,-0.34327,0.823,54.618,-5.163,6190,71756,105649
96.12,9612,55800,1,0,0,0,841.21704,880.66101,1625.4425,1697.84546,-0.15662,-0.0509,-0.26893,6.72,60.865,-5.828,6190,71756,105649
96.13,9613,55801,1,0,0,0,841.21704,880.66101,1624.14551,1698.15063,-0.12354,-0.03748,-0.17444,12.338,67.13,-4.953,6188,71744,105626
96.14,9614,55802,1,0,0,0,841.21704,880.66101,1624.14551,1698.15063,-0.09485,-0.00684,-0.04199,15.995,73.728,-3.518,6188,71744,105626
96.15,9615,55803,1,0,0,0,841.21704,880.66101,1624.98474,1698.07434,-0.11121,0.00293,0.36756,18.235,80.168,-0.683,6189,71738,105604
96.16,9616,55804,1,0,0,0,841.21704,880.66101,1624.2981,1698.30322,-0.17383,0.02112,0.69008,13.895,88.515,0.665,6189,71738,105604
96.17,9617,55805,1,0,0,0,841.21704,880.8136,1624.67957,1698.91357,-0.25159,0.0636,1.11124,3.57,86.24,0.245,6184,71768,105638
96.18,9618,55806,1,0,0,0,841.21704,880.8136,1624.90845,1698.83728,-0.35792,0.01782,1.58184,-8.768,78.768,-3.64,6184,71768,105638
96.19,9619,55807,1,0,0,0,841.21704,880.8136,1624.60327,1699.37134,-0.50929,-0.10535,1.96332,-27.108,67.025,-7.718,6179,71881,105777
96.2,9620,55808,1,0,0,0,841.21704,880.8136,1624.67957,1699.52393,-0.67019,-0.30445,2.22651,-45.938,49.088,-13.738,6179,71881,105777
96.21,9621,55809,1,0,0,0,841.21704,880.8136,1625.28992,1699.60022,-0.85696,-0.76296,2.49043,-50.645,7.35,-29.155,6176,72017,105986
96.22,9622,55810,1,0,0,0,841.14075,880.8136,1625.06104,1700.21057,-0.90542,-0.94668,2.64876,-42.718,-5.723,-32.06,6176,72017,105986
96.23,9623,55811,1,0,0,0,841.14075,880.8136,1624.98474,1700.36316,-0.94559,-1.10648,2.81173,-34.178,-10.343,-34.37,6170,72142,106177
96.24,9624,55812,1,0,0,0,841.14075,880.8136,1625.67139,1700.36316,-0.99307,-1.25346,2.96005,-32.953,-9.59,-37.975,6170,72142,106177
96.25,9625,55813,1,0,0,0,841.14075,880.8136,1625.28992,1700.43945,-1.02908,-1.40715,3.15073,-39.76,-5.145,-44.888,6163,72211,106226
