Time(s),SampleIndex,Seq,ValidFlag,InterpFlag,GapLen,MissingBefore,Uc1(mV),Uc2(mV),Ut1(mV),Ut2(mV),AccX(g),AccY(g),AccZ(g),GyroX(dps),GyroY(dps),GyroZ(dps),PPG_Green,PPG_Red,PPG_IR
1.78,178,20025,1,0,0,0,824.58496,881.57654,1592.94128,1700.36316,-0.02539,0.01404,0.99588,-2.223,0.63,-0.49,6539,66514,100806
1.79,179,20026,1,0,0,0,824.58496,881.57654,1593.32275,1700.36316,-0.02478,0.0127,0.99515,-2.485,0.665,-0.333,6539,66514,100806
1.8,180,20027,1,0,0,0,824.58496,881.57654,1593.01758,1700.36316,-0.02454,0.01038,0.99417,-2.748,0.7,-0.333,6539,66514,100811
1.81,181,20028,1,0,0,0,824.58496,881.57654,1593.01758,1700.21057,-0.02649,0.01318,0.99966,-2.695,0.788,-0.56,6539,66514,100811
1.82,182,20029,1,0,0,0,824.58496,881.57654,1593.62793,1700.36316,-0.02918,0.01404,1.00101,-2.853,0.805,-0.753,6541,66522,100813
1.83,183,20030,1,0,0,0,824.27979,881.57654,1593.01758,1700.51575,-0.02698,0.01196,0.99564,-2.713,0.823,-0.578,6541,66522,100813
1.84,184,20031,1,0,0,0,824.27979,881.57654,1592.94128,1700.28687,-0.02576,0.00989,0.99417,-3.045,0.665,-0.455,6541,66520,100812
1.85,185,20032,1,0,0,0,824.27979,881.57654,1593.55164,1700.36316,-0.02527,0.00903,0.99429,-2.94,0.578,-0.385,6541,66520,100812
1.86,186,20033,1,0,0,0,824.27979,881.57654,1592.94128,1700.21057,-0.02771,0.00977,0.99832,-2.555,0.543,-0.21,6537,66516,100818
1.87,187,20034,1,0,0,0,824.27979,881.57654,1592.86499,1700.21057,-0.02771,0.0144,0.99905,-2.363,0.543,-0.438,6537,66516,100818
1.88,188,20035,1,0,0,0,824.27979,881.65283,1593.09387,1700.05798,-0.02588,0.01209,0.99551,-2.45,0.648,-0.298,6540,66522,100820
1.89,189,20036,1,0,0,0,824.27979,881.65283,1592.7887,1700.13428,-0.02564,0.01123,0.99466,-2.695,0.77,-0.298,6540,66522,100820
1.9,190,20037,1,0,0,0,824.27979,881.65283,1593.01758,1700.13428,-0.02844,0.01172,0.99649,-2.625,0.735,-0.14,6542,66524,100827
1.91,191,20038,1,0,0,0,824.27979,881.65283,1593.39905,1700.28687,-0.02783,0.01013,0.99832,-2.678,0.683,-0.315,6542,66524,100827
1.92,192,20039,1,0,0,0,824.27979,881.65283,1592.86499,1700.13428,-0.02747,0.00891,0.99905,-2.52,0.718,-0.158,6545,66524,100832
1.93,193,20040,1,0,0,0,824.27979,881.65283,1593.09387,1700.21057,-0.02759,0.00928,0.99979,-2.538,0.508,-0.263,6545,66524,100832
1.94,194,20041,1,0,0,0,824.27979,881.65283,1593.32275,1700.28687,-0.026,0.00867,0.99612,-2.45,0.42,-0.35,6547,66524,100839
1.95,195,20042,1,0,0,0,824.27979,881.65283,1592.94128,1700.21057,-0.02637,0.00793,0.99576,-2.223,0.455,-0.245,6547,66524,100839
1.96,196,20043,1,0,0,0,824.27979,881.65283,1592.94128,1700.13428,-0.02564,0.01001,0.99551,-2.24,0.543,-0.315,6545,66526,100842
1.97,197,20044,1,0,0,0,824.27979,881.65283,1593.47534,1700.21057,-0.02698,0.01172,0.9971,-2.433,0.7,-0.333,6545,66526,100842
1.98,198,20045,1,0,0,0,824.27979,881.50024,1592.94128,1700.36316,-0.02771,0.01221,0.99808,-2.363,0.578,-0.333,6548,66528,100847
1.99,199,20046,1,0,0,0,824.27979,881.50024,1592.7124,1700.05798,-0.02649,0.00891,0.99637,-2.415,0.455,-0.315,6548,66528,100847
2.0,200,20047,1,0,0,0,824.27979,881.50024,1593.09387,1700.05798,-0.02734,0.00879,0.99734,-2.52,0.525,-0.368,6549,66531,100854
2.01,201,20048,1,0,0,0,824.27979,881.50024,1593.09387,1700.05798,-0.0271,0.0083,0.99698,-2.468,0.508,-0.42,6549,66531,100854
2.02,202,20049,1,0,0,0,824.27979,881.50024,1592.94128,1700.05798,-0.0271,0.00964,0.99698,-2.153,0.595,-0.455,6550,66532,100860
2.03,203,20050,1,0,0,0,824.58496,881.50024,1593.09387,1700.13428,-0.02747,0.00952,0.99661,-2.013,0.525,-0.438,6550,66532,100860
2.04,204,20051,1,0,0,0,824.58496,881.50024,1592.86499,1699.8291,-0.02673,0.00916,0.99625,-2.17,0.578,-0.403,6554,66534,100873
2.05,205,20052,1,0,0,0,824.58496,881.50024,1593.01758,1699.98169,-0.02734,0.01038,0.99722,-2.083,0.578,-0.455,6554,66534,100873
2.06,206,20053,1,0,0,0,824.58496,881.50024,1593.39905,1699.98169,-0.02771,0.01062,0.99808,-2.1,0.595,-0.63,6554,66534,100873
2.07,207,20054,1,0,0,0,824.58496,881.50024,1592.94128,1699.9054,-0.0271,0.00916,0.99734,-2.03,0.455,-0.613,6557,66535,100876
2.08,208,20055,1,0,0,0,824.58496,881.42395,1592.94128,1700.05798,-0.02637,0.00855,0.99612,-1.855,0.508,-0.403,6560,66539,100886
2.09,209,20056,1,0,0,0,824.58496,881.42395,1592.63611,1701.1261,-0.02527,0.01001,0.99576,-1.978,0.49,-0.56,6560,66539,100886
2.1,210,20057,1,0,0,0,824.58496,881.42395,1592.94128,1700.05798,-0.02661,0.01123,0.99734,-1.978,0.455,-0.543,6560,66539,100886
2.11,211,20058,1,0,0,0,824.58496,881.42395,1592.94128,1700.21057,-0.02722,0.01086,0.99734,-1.89,0.525,-0.473,6563,66541,100891
2.12,212,20059,1,0,0,0,824.58496,881.42395,1592.94128,1700.28687,-0.02808,0.01086,0.99637,-1.96,0.683,-0.63,6563,66541,100891
2.13,213,20060,1,0,0,0,824.20349,881.42395,1592.94128,1700.36316,-0.02734,0.01086,0.99759,-1.838,0.648,-0.56,6567,66542,100901
2.14,214,20061,1,0,0,0,824.20349,881.42395,1592.7124,1700.21057,-0.0271,0.01074,0.99942,-1.873,0.578,-0.42,6567,66542,100901
2.15,215,20062,1,0,0,0,824.20349,881.42395,1593.09387,1700.43945,-0.02698,0.01074,0.9971,-1.855,0.595,-0.42,6566,66546,100908
2.16,216,20063,1,0,0,0,824.20349,881.42395,1592.86499,1700.28687,-0.0271,0.01099,0.99686,-1.698,0.438,-0.455,6566,66546,100908
2.17,217,20064,1,0,0,0,824.20349,881.42395,1592.7887,1700.28687,-0.02588,0.01306,0.99612,-1.82,0.49,-0.543,6568,66546,100908
2.18,218,20065,1,0,0,0,824.20349,881.57654,1593.09387,1700.13428,-0.02564,0.01062,0.9971,-2.205,0.665,-0.438,6571,66548,100916
2.19,219,20066,1,0,0,0,824.20349,881.57654,1592.63611,1700.21057,-0.02722,0.01038,0.9982,-2.065,0.63,-0.438,6571,66548,100916
2.2,220,20067,1,0,0,0,824.20349,881.57654,1592.7887,1700.13428,-0.02673,0.00879,0.9971,-2.013,0.63,-0.543,6571,66548,100916
2.21,221,20068,1,0,0,0,824.20349,881.57654,1593.24646,1700.13428,-0.0282,0.00977,0.99734,-1.943,0.613,-0.578,6575,66554,100930
2.22,222,20069,1,0,0,0,824.20349,881.57654,1592.7887,1700.13428,-0.02844,0.0094,0.99857,-1.873,0.578,-0.648,6575,66554,100930
2.23,223,20070,1,0,0,0,824.0509,881.57654,1592.86499,1700.13428,-0.02564,0.01221,0.99698,-1.68,0.613,-0.858,6578,66555,100940
2.24,224,20071,1,0,0,0,824.0509,881.57654,1592.94128,1700.36316,-0.02637,0.01453,0.99503,-1.908,0.578,-0.525,6578,66555,100940
2.25,225,20072,1,0,0,0,824.0509,881.57654,1592.7887,1700.13428,-0.02637,0.01294,0.99637,-2.118,0.455,-0.28,6581,66563,100944
2.26,226,20073,1,0,0,0,824.0509,881.57654,1592.94128,1700.13428,-0.02417,0.01257,0.99564,-2.415,0.63,-0.368,6581,66563,100944
2.27,227,20074,1,0,0,0,824.0509,881.57654,1593.70422,1700.21057,-0.02783,0.0116,0.99844,-2.468,0.63,-0.525,6586,66561,100951
2.28,228,20075,1,0,0,0,824.0509,881.50024,1593.01758,1700.28687,-0.0304,0.00769,0.99722,-2.31,0.665,-0.333,6589,66565,100963
2.29,229,20076,1,0,0,0,824.0509,881.50024,1592.7887,1700.13428,-0.02734,0.01086,0.99808,-1.908,0.56,-0.385,6589,66565,100963
2.3,230,20077,1,0,0,0,824.0509,881.50024,1593.09387,1700.13428,-0.02857,0.01233,0.99966,-1.768,0.49,-0.455,6589,66565,100963
2.31,231,20078,1,0,0,0,824.0509,881.50024,1592.94128,1700.05798,-0.02808,0.01099,0.99625,-1.68,0.473,-0.385,6590,66568,100976
2.32,232,20079,1,0,0,0,824.0509,881.50024,1592.94128,1700.05798,-0.02759,0.01062,0.99551,-1.733,0.455,-0.333,6590,66568,100976
2.33,233,20080,1,0,0,0,824.50867,881.50024,1593.09387,1700.13428,-0.02539,0.00879,0.99918,-2.03,0.368,-0.35,6589,66566,100963
2.34,234,20081,1,0,0,0,824.50867,881.50024,1592.7124,1700.05798,-0.02527,0.00806,0.99844,-1.925,0.438,-0.368,6589,66566,100963
2.35,235,20082,1,0,0,0,824.50867,881.50024,1592.94128,1700.13428,-0.02551,0.00903,0.99869,-1.978,0.385,-0.42,6587,66562,100950
2.36,236,20083,1,0,0,0,824.50867,881.50024,1593.39905,1700.28687,-0.02503,0.00781,0.99625,-1.768,0.403,-0.508,6587,66562,100950
2.37,237,20084,1,0,0,0,824.50867,881.50024,1592.86499,1699.98169,-0.02564,0.01209,0.99661,-1.575,0.508,-0.753,6586,66564,100941
2.38,238,20085,1,0,0,0,824.50867,881.57654,1593.01758,1699.8291,-0.02918,0.01379,0.99698,-1.873,0.56,-0.735,6579,66560,100937
2.39,239,20086,1,0,0,0,824.50867,881.57654,1593.24646,1700.13428,-0.02832,0.01221,0.99673,-1.89,0.508,-0.42,6579,66560,100937
2.4,240,20087,1,0,0,0,824.50867,881.57654,1592.94128,1700.05798,-0.02722,0.01111,0.99564,-1.925,0.578,-0.56,6579,66560,100937
2.41,241,20088,1,0,0,0,824.50867,881.57654,1592.86499,1699.98169,-0.02857,0.01233,0.99722,-1.978,0.665,-0.7,6577,66561,100937
2.42,242,20089,1,0,0,0,824.50867,881.57654,1593.32275,1700.13428,-0.02747,0.01123,0.99612,-1.925,0.56,-0.525,6577,66561,100937
2.43,243,20090,1,0,0,0,824.20349,881.57654,1593.01758,1700.13428,-0.026,0.00891,0.99625,-1.925,0.508,-0.49,6574,66561,100933
2.44,244,20091,1,0,0,0,824.20349,881.57654,1592.7887,1700.13428,-0.0271,0.0105,0.99747,-1.698,0.578,-0.508,6574,66561,100933
2.45,245,20092,1,0,0,0,824.20349,881.57654,1593.09387,1700.13428,-0.02686,0.0116,0.99649,-1.558,0.543,-0.508,6571,66561,100937
2.46,246,20093,1,0,0,0,824.20349,881.57654,1592.86499,1700.05798,-0.02625,0.01367,0.99649,-1.68,0.49,-0.578,6571,66561,100937
2.47,247,20094,1,0,0,0,824.20349,881.57654,1592.94128,1700.05798,-0.02539,0.01221,0.99686,-1.715,0.56,-0.508,6570,66563,100938
2.48,248,20095,1,0,0,0,824.20349,881.65283,1593.62793,1700.13428,-0.02466,0.01135,0.99588,-1.803,0.49,-0.508,6570,66563,100938
2.49,249,20096,1,0,0,0,824.20349,881.65283,1592.7887,1699.98169,-0.02686,0.01294,0.9971,-1.89,0.613,-0.525,6570,66562,100936
2.5,250,20097,1,0,0,0,824.20349,881.65283,1592.86499,1700.13428,-0.026,0.01318,0.99759,-1.785,0.63,-0.42,6570,66562,100936
2.51,251,20098,1,0,0,0,824.20349,881.65283,1593.47534,1700.05798,-0.02734,0.01477,1.00003,-1.943,0.578,-0.438,6565,66562,100941
2.52,252,20099,1,0,0,0,824.20349,881.65283,1592.86499,1699.8291,-0.02368,0.01184,0.99368,-1.978,0.56,-0.42,6565,66562,100941
2.53,253,20100,1,0,0,0,824.27979,881.65283,1592.94128,1699.98169,-0.026,0.01147,0.99905,-2.013,0.543,-0.193,6566,66563,100945
2.54,254,20101,1,0,0,0,824.27979,881.65283,1592.94128,1699.98169,-0.03052,0.01221,0.99905,-2.013,0.543,-0.263,6566,66563,100945
2.55,255,20102,1,0,0,0,824.27979,881.65283,1592.7887,1699.8291,-0.03027,0.01294,0.99649,-1.663,0.613,-0.175,6564,66563,100946
2.56,256,20103,1,0,0,0,824.27979,881.65283,1592.94128,1699.98169,-0.02795,0.01099,0.99197,-1.54,0.333,-0.245,6564,66563,100946
2.57,257,20104,1,0,0,0,824.27979,881.65283,1593.93311,1700.21057,-0.02527,0.00952,0.99564,-1.663,0.473,-0.175,6565,66563,100952
2.58,258,20105,1,0,0,0,824.27979,881.50024,1592.86499,1700.28687,-0.02979,0.00989,1.00015,-1.365,0.403,0.07,6565,66563,100952
2.59,259,20106,1,0,0,0,824.27979,881.50024,1592.94128,1699.75281,-0.02979,0.00964,0.99722,-1.033,0.438,-0.158,6567,66564,100955
2.6,260,20107,1,0,0,0,824.27979,881.50024,1593.62793,1699.98169,-0.02649,0.01489,0.99844,-0.805,0.245,-0.42,6567,66564,100955
2.61,261,20108,1,0,0,0,824.27979,881.50024,1593.09387,1699.9054,-0.02515,0.01086,0.99149,-1.19,0.263,-0.298,6567,66564,100948
2.62,262,20109,1,0,0,0,824.27979,881.50024,1593.01758,1700.05798,-0.02393,0.00964,0.99405,-1.47,0.403,-0.105,6567,66564,100948
2.63,263,20110,1,0,0,0,824.58496,881.50024,1593.24646,1700.13428,-0.02441,0.01294,0.99747,-1.523,0.403,-0.438,6567,66566,100953
2.64,264,20111,1,0,0,0,824.58496,881.50024,1592.7887,1699.98169,-0.02612,0.0155,0.9993,-1.103,0.613,-0.298,6567,66566,100953
2.65,265,20112,1,0,0,0,824.58496,881.50024,1593.01758,1700.05798,-0.02332,0.01733,0.9982,-1.593,0.333,-0.473,6568,66564,100960
2.66,266,20113,1,0,0,0,824.58496,881.50024,1593.32275,1700.05798,-0.02258,0.01233,0.99515,-1.943,0.368,-0.21,6568,66564,100960
2.67,267,20114,1,0,0,0,824.58496,881.50024,1592.86499,1699.98169,-0.02295,0.01184,0.9938,-1.733,0.403,0.07,6571,66568,100962
2.68,268,20115,1,0,0,0,824.58496,881.50024,1593.01758,1699.98169,-0.02368,0.01733,0.99588,-1.383,0.42,-0.105,6571,66568,100962
2.69,269,20116,1,0,0,0,824.58496,881.50024,1593.55164,1700.28687,-0.0249,0.01978,0.99698,-1.47,0.578,-0.193,6572,66569,100961
2.7,270,20117,1,0,0,0,824.58496,881.50024,1592.94128,1700.05798,-0.02637,0.01758,0.99576,-2.258,0.56,0.053,6572,66569,100961
2.71,271,20118,1,0,0,0,824.58496,881.50024,1592.86499,1700.43945,-0.02612,0.01502,0.99673,-2.363,0.525,0.123,6573,66570,100965
2.72,272,20119,1,0,0,0,824.58496,881.50024,1593.47534,1700.66833,-0.02747,0.01416,0.99783,-2.38,0.403,0.14,6573,66570,100965
2.73,273,20120,1,0,0,0,824.20349,881.50024,1593.01758,1700.21057,-0.0271,0.01428,0.99832,-2.363,0.455,0.123,6573,66567,100967
2.74,274,20121,1,0,0,0,824.20349,881.50024,1592.55981,1700.05798,-0.02686,0.01355,0.9971,-2.398,0.473,0.123,6573,66567,100967
2.75,275,20122,1,0,0,0,824.20349,881.50024,1593.01758,1699.98169,-0.02588,0.01318,0.9949,-2.24,0.56,0.438,6575,66568,100972
2.76,276,20123,1,0,0,0,824.20349,881.50024,1592.7887,1700.05798,-0.02612,0.01453,0.99673,-2.118,0.613,0.333,6575,66568,100972
2.77,277,20124,1,0,0,0,824.20349,881.50024,1592.94128,1699.9054,-0.02612,0.0155,0.99881,-2.048,0.613,0.193,6576,66567,100972
2.78,278,20125,1,0,0,0,824.20349,881.65283,1593.24646,1699.98169,-0.02576,0.01428,0.99783,-2.485,0.595,0.298,6576,66567,100972
2.79,279,20126,1,0,0,0,824.20349,881.65283,1592.94128,1699.9054,-0.02734,0.01282,0.99844,-2.468,0.56,0.07,6580,66568,100977
2.8,280,20127,1,0,0,0,824.20349,881.65283,1593.01758,1699.98169,-0.02576,0.01209,0.99734,-2.398,0.525,0.105,6580,66568,100977
2.81,281,20128,1,0,0,0,824.20349,881.65283,1593.39905,1700.05798,-0.02686,0.01074,0.99832,-2.1,0.438,0.315,6580,66567,100978
2.82,282,20129,1,0,0,0,824.20349,881.65283,1592.94128,1699.9054,-0.02857,0.01099,0.99747,-1.995,0.438,0.14,6580,66567,100978
2.83,283,20130,1,0,0,0,824.20349,881.65283,1593.01758,1699.9054,-0.02783,0.01001,0.99612,-1.978,0.438,-0.105,6581,66571,100988
2.84,284,20131,1,0,0,0,824.20349,881.65283,1593.39905,1700.05798,-0.02905,0.01135,0.99771,-1.663,0.333,-0.07,6581,66571,100988
2.85,285,20132,1,0,0,0,824.20349,881.65283,1593.01758,1699.8291,-0.03052,0.01123,0.99796,-1.593,0.368,-0.298,6587,66573,100991
2.86,286,20133,1,0,0,0,824.20349,881.65283,1593.01758,1699.9054,-0.02771,0.01111,0.99698,-1.54,0.403,-0.123,6587,66573,100991
2.87,287,20134,1,0,0,0,824.20349,881.65283,1593.55164,1699.98169,-0.02698,0.01074,0.99734,-1.698,0.35,-0.35,6588,66576,100989
2.88,288,20135,1,0,0,0,824.20349,881.42395,1592.63611,1700.05798,-0.02808,0.01245,0.9993,-1.523,0.385,-0.455,6588,66576,100989
2.89,289,20136,1,0,0,0,824.20349,881.42395,1592.33093,1699.9054,-0.02759,0.01221,0.99893,-1.435,0.315,-0.368,6593,66574,100996
2.9,290,20137,1,0,0,0,824.20349,881.42395,1593.17017,1699.98169,-0.02759,0.01209,0.99661,-1.523,0.35,-0.438,6593,66574,100996
2.91,291,20138,1,0,0,0,824.20349,881.42395,1593.09387,1700.05798,-0.0238,0.0127,0.99442,-1.488,0.56,-0.665,6592,66574,100993
2.92,292,20139,1,0,0,0,824.20349,881.42395,1592.86499,1700.05798,-0.02539,0.01514,0.99661,-1.383,0.56,-0.683,6592,66574,100993
2.93,293,20140,1,0,0,0,824.20349,881.42395,1592.7124,1699.98169,-0.02734,0.01489,0.99991,-1.383,0.56,-0.718,6598,66574,101000
2.94,294,20141,1,0,0,0,824.20349,881.42395,1592.86499,1700.05798,-0.02576,0.01575,0.99722,-1.085,0.438,-0.7,6598,66574,101000
2.95,295,20142,1,0,0,0,824.20349,881.42395,1593.09387,1699.98169,-0.0249,0.01709,0.99637,-1.068,0.35,-0.648,6600,66576,101003
2.96,296,20143,1,0,0,0,824.20349,881.42395,1593.39905,1700.28687,-0.02307,0.01587,0.99722,-1.733,0.368,-0.543,6600,66576,101003
2.97,297,20144,1,0,0,0,824.20349,881.42395,1592.94128,1699.98169,-0.02393,0.0166,0.99991,-1.628,0.508,-0.7,6606,66574,101002
2.98,298,20145,1,0,0,0,824.20349,881.50024,1593.09387,1699.98169,-0.02698,0.01856,0.9993,-1.383,0.543,-0.595,6606,66574,101002
2.99,299,20146,1,0,0,0,824.20349,881.50024,1593.24646,1700.21057,-0.02466,0.01917,0.996,-1.47,0.613,-0.613,6608,66574,101002
3.0,300,20147,1,0,0,0,824.20349,881.50024,1592.94128,1700.05798,-0.02356,0.01929,0.99295,-1.628,0.473,-0.683,6608,66574,101002
3.01,301,20148,1,0,0,0,824.20349,881.50024,1593.01758,1699.9054,-0.02429,0.01563,0.99271,-2.135,0.56,-0.805,6609,66573,101013
3.02,302,20149,1,0,0,0,824.20349,881.50024,1593.47534,1700.13428,-0.02576,0.01379,0.99661,-2.013,0.613,-0.525,6609,66573,101013
3.03,303,20150,1,0,0,0,824.20349,881.50024,1592.94128,1700.13428,-0.02551,0.01636,0.99844,-1.68,0.613,-0.63,6612,66575,101018
3.04,304,20151,1,0,0,0,824.20349,881.50024,1592.63611,1699.8291,-0.02417,0.01856,0.99612,-1.803,0.49,-0.508,6612,66575,101018
3.05,305,20152,1,0,0,0,824.20349,881.50024,1593.09387,1699.75281,-0.0249,0.01965,0.99661,-2.083,0.508,-0.35,6613,66578,101020
3.06,306,20153,1,0,0,0,824.20349,881.50024,1592.94128,1699.8291,-0.02503,0.01672,0.99393,-2.345,0.508,-0.403,6613,66578,101020
3.07,307,20154,1,0,0,0,824.20349,881.50024,1592.94128,1699.9054,-0.0249,0.01563,0.99539,-2.258,0.683,-0.578,6616,66576,101020
3.08,308,20155,1,0,0,0,824.20349,881.80542,1593.17017,1700.13428,-0.02625,0.01709,0.99637,-2.275,0.753,-0.648,6616,66576,101020
3.09,309,20156,1,0,0,0,824.20349,881.80542,1592.86499,1699.75281,-0.02759,0.01904,0.99686,-2.468,0.753,-0.508,6617,66571,101026
3.1,310,20157,1,0,0,0,824.20349,881.80542,1593.01758,1699.75281,-0.02515,0.01782,0.99734,-2.433,0.613,-0.525,6617,66571,101026
3.11,311,20158,1,0,0,0,824.20349,881.80542,1593.17017,1699.8291,-0.02429,0.01685,0.99857,-2.573,0.525,-0.333,6621,66572,101023
3.12,312,20159,1,0,0,0,824.20349,881.80542,1592.94128,1699.75281,-0.02698,0.01709,0.99966,-2.625,0.595,-0.245,6621,66572,101023
3.13,313,20160,1,0,0,0,824.27979,881.80542,1592.94128,1699.9054,-0.02722,0.01587,0.9982,-2.713,0.7,-0.088,6624,66574,101030
3.14,314,20161,1,0,0,0,824.27979,881.80542,1593.32275,1699.98169,-0.03064,0.01514,0.99771,-2.503,0.735,-0.053,6624,66574,101030
3.15,315,20162,1,0,0,0,824.27979,881.80542,1593.01758,1699.9054,-0.02722,0.01331,0.99661,-2.363,0.683,-0.158,6630,66577,101041
3.16,316,20163,1,0,0,0,824.27979,881.80542,1593.01758,1699.9054,-0.02857,0.01343,0.99637,-2.293,0.543,-0.123,6630,66577,101041
3.17,317,20164,1,0,0,0,824.27979,881.80542,1593.55164,1699.98169,-0.02918,0.01331,0.99637,-2.31,0.56,-0.315,6633,66581,101042
3.18,318,20165,1,0,0,0,824.27979,881.34766,1593.17017,1700.21057,-0.02625,0.01221,0.99661,-2.258,0.525,-0.455,6633,66581,101042
3.19,319,20166,1,0,0,0,824.27979,881.34766,1592.86499,1699.8291,-0.02356,0.01123,0.99673,-2.398,0.438,-0.438,6630,66570,101015
3.2,320,20167,1,0,0,0,824.27979,881.34766,1593.17017,1700.05798,-0.02234,0.00989,0.99734,-2.188,0.438,-0.665,6630,66570,101015
3.21,321,20168,1,0,0,0,824.27979,881.34766,1592.86499,1699.9054,-0.02283,0.01221,0.99954,-2.048,0.42,-0.753,6627,66562,100999
3.22,322,20169,1,0,0,0,824.27979,881.34766,1592.86499,1699.9054,-0.02515,0.01624,0.99808,-1.89,0.63,-0.7,6627,66562,100999
3.23,323,20170,1,0,0,0,824.27979,881.34766,1593.17017,1699.9054,-0.02503,0.0177,0.99612,-1.803,0.508,-0.648,6624,66563,100996
3.24,324,20171,1,0,0,0,824.27979,881.34766,1592.7124,1699.9054,-0.02539,0.01929,0.99551,-2.03,0.56,-0.648,6624,66563,100996
3.25,325,20172,1,0,0,0,824.27979,881.34766,1592.94128,1699.9054,-0.02576,0.01856,0.99661,-2.275,0.613,-0.543,6623,66567,100995
3.26,326,20173,1,0,0,0,824.27979,881.34766,1593.24646,1699.98169,-0.02734,0.0177,0.99881,-2.433,0.7,-0.368,6623,66567,100995
3.27,327,20174,1,0,0,0,824.27979,881.34766,1592.86499,1699.98169,-0.02747,0.01477,0.99796,-2.363,0.63,-0.21,6621,66561,100987
3.28,328,20175,1,0,0,0,824.27979,881.50024,1593.09387,1699.98169,-0.02686,0.01025,0.99686,-2.048,0.578,-0.263,6621,66561,100987
3.29,329,20176,1,0,0,0,824.27979,881.50024,1593.17017,1700.05798,-0.02783,0.0105,0.99747,-2.118,0.648,-0.613,6617,66561,100992
3.3,330,20177,1,0,0,0,824.27979,881.50024,1592.86499,1700.21057,-0.02966,0.0116,0.99771,-1.908,0.56,-0.49,6617,66561,100992
3.31,331,20178,1,0,0,0,824.27979,881.50024,1593.09387,1699.9054,-0.02832,0.01135,0.996,-1.785,0.543,-0.648,6614,66561,100984
3.32,332,20179,1,0,0,0,824.27979,881.50024,1593.55164,1700.13428,-0.02771,0.0127,0.99673,-1.628,0.473,-0.77,6614,66561,100984
3.33,333,20180,1,0,0,0,824.27979,881.50024,1593.09387,1700.13428,-0.02515,0.01428,0.99478,-1.68,0.543,-0.735,6615,66555,100980
3.34,334,20181,1,0,0,0,824.27979,881.50024,1592.7887,1699.9054,-0.02612,0.0144,0.99734,-1.575,0.508,-0.665,6615,66555,100980
3.35,335,20182,1,0,0,0,824.27979,881.50024,1593.17017,1699.8291,-0.02441,0.0155,0.9982,-1.575,0.525,-0.77,6615,66553,100975
3.36,336,20183,1,0,0,0,824.27979,881.50024,1593.01758,1699.9054,-0.02295,0.01575,0.99661,-1.663,0.473,-0.875,6615,66553,100975
3.37,337,20184,1,0,0,0,824.27979,881.50024,1593.01758,1699.98169,-0.02393,0.01746,0.99539,-1.715,0.525,-0.858,6609,66549,100969
3.38,338,20185,1,0,0,0,824.27979,881.72913,1593.24646,1699.9054,-0.02454,0.01782,0.99637,-1.75,0.438,-0.56,6609,66549,100969
3.39,339,20186,1,0,0,0,824.27979,881.72913,1592.94128,1699.9054,-0.0249,0.01856,0.99686,-1.645,0.56,-0.56,6611,66552,100970
3.4,340,20187,1,0,0,0,824.27979,881.72913,1593.09387,1699.8291,-0.02588,0.01807,0.99612,-1.855,0.7,-0.735,6611,66552,100970
3.41,341,20188,1,0,0,0,824.27979,881.72913,1593.32275,1699.9054,-0.02576,0.01538,0.99649,-1.995,0.578,-0.665,6613,66555,100975
3.42,342,20189,1,0,0,0,824.27979,881.72913,1592.94128,1699.8291,-0.02698,0.01416,0.99869,-1.995,0.56,-0.385,6613,66555,100975
3.43,343,20190,1,0,0,0,824.20349,881.72913,1593.01758,1699.98169,-0.02539,0.01563,0.99637,-1.663,0.49,-0.298,6611,66556,100981
3.44,344,20191,1,0,0,0,824.20349,881.72913,1593.39905,1699.98169,-0.02661,0.01758,0.996,-1.435,0.438,-0.193,6611,66556,100981
3.45,345,20192,1,0,0,0,824.20349,881.72913,1593.01758,1699.9054,-0.02527,0.01794,0.99625,-1.488,0.438,-0.315,6616,66551,100981
3.46,346,20193,1,0,0,0,824.20349,881.72913,1593.01758,1699.9054,-0.02478,0.01733,0.99625,-1.75,0.508,-0.42,6616,66551,100981
3.47,347,20194,1,0,0,0,824.20349,881.72913,1593.39905,1699.9054,-0.02356,0.01575,0.99539,-1.943,0.525,-0.56,6611,66548,100980
3.48,348,20195,1,0,0,0,824.20349,881.42395,1593.09387,1699.98169,-0.02515,0.0144,0.99771,-1.89,0.543,-0.403,6611,66548,100980
3.49,349,20196,1,0,0,0,824.20349,881.42395,1592.94128,1699.9054,-0.02649,0.01599,0.99893,-1.803,0.525,-0.525,6613,66549,100983
3.5,350,20197,1,0,0,0,824.20349,881.42395,1593.62793,1700.21057,-0.02551,0.01599,0.99698,-1.733,0.56,-0.543,6613,66549,100983
3.51,351,20198,1,0,0,0,824.20349,881.42395,1592.94128,1699.98169,-0.02539,0.01611,0.99588,-1.715,0.508,-0.578,6620,66549,100985
3.52,352,20199,1,0,0,0,824.20349,881.42395,1593.01758,1700.13428,-0.02503,0.01709,0.99319,-1.75,0.578,-0.508,6620,66549,100985
3.53,353,20200,1,0,0,0,824.50867,881.42395,1593.39905,1699.9054,-0.02771,0.02026,0.99673,-1.785,0.56,-0.368,6620,66547,100983
3.54,354,20201,1,0,0,0,824.50867,881.42395,1592.7887,1700.05798,-0.02625,0.02026,0.99588,-1.855,0.578,-0.315,6620,66547,100983
